timestamp,height,latitude,longitude
2023/11/29 11:09:12.000,574.0510,12.544885,76.906839
2023/11/29 11:09:13.000,575.3308,12.544847,76.906494
2023/11/29 11:09:14.000,576.0605,12.544812,76.906151
2023/11/29 11:09:15.000,574.0793,12.544776,76.905802
2023/11/29 11:09:16.000,574.6901,12.544739,76.905443
2023/11/29 11:09:17.000,574.0961,12.544703,76.905086
2023/11/29 11:09:18.000,575.3526,12.544666,76.904723
2023/11/29 11:09:19.000,572.9686,12.544628,76.904353
2023/11/29 11:09:20.000,575.9526,12.544591,76.903983
2023/11/29 11:09:21.000,575.1683,12.544553,76.903612
2023/11/29 11:09:22.000,575.7236,12.544514,76.903243
2023/11/29 11:09:23.000,576.3532,12.544474,76.902868
2023/11/29 11:09:24.000,577.1273,12.544434,76.902493
2023/11/29 11:09:25.000,578.7700,12.544395,76.902121
2023/11/29 11:09:26.000,576.3708,12.544354,76.901742
2023/11/29 11:09:27.000,576.9231,12.544314,76.901365
2023/11/29 11:09:28.000,579.5470,12.544273,76.900986
2023/11/29 11:09:29.000,579.7600,12.544233,76.900604
2023/11/29 11:09:30.000,581.1373,12.544192,76.900224
2023/11/29 11:09:31.000,581.2837,12.544151,76.89984
2023/11/29 11:09:32.000,582.4201,12.544111,76.899461
2023/11/29 11:09:33.000,585.3108,12.544071,76.899083
2023/11/29 11:09:34.000,584.6802,12.544032,76.898709
2023/11/29 11:09:35.000,586.0352,12.543993,76.898336
2023/11/29 11:09:36.000,586.2279,12.543956,76.897983
2023/11/29 11:09:37.000,585.7204,12.543921,76.897649
2023/11/29 11:09:38.000,588.2702,12.543887,76.897327
2023/11/29 11:09:39.000,588.3877,12.543855,76.897015
2023/11/29 11:09:40.000,588.8787,12.543822,76.896704
2023/11/29 11:09:41.000,589.1107,12.54379,76.896397
2023/11/29 11:09:42.000,587.9314,12.543759,76.8961
2023/11/29 11:09:43.000,588.4359,12.543728,76.895798
2023/11/29 11:09:44.000,588.2177,12.543698,76.895505
2023/11/29 11:09:45.000,589.2579,12.543667,76.895201
2023/11/29 11:09:46.000,588.9385,12.543641,76.894898
2023/11/29 11:09:47.000,587.4710,12.543619,76.89459
2023/11/29 11:09:48.000,588.8492,12.543601,76.894272
2023/11/29 11:09:49.000,587.7867,12.543591,76.893964
2023/11/29 11:09:50.000,585.9031,12.543581,76.89365
2023/11/29 11:09:51.000,586.2332,12.543571,76.893336
2023/11/29 11:09:52.000,588.1691,12.543577,76.893021
2023/11/29 11:09:53.000,587.5133,12.543602,76.892721
2023/11/29 11:09:54.000,587.3314,12.543628,76.892414
2023/11/29 11:09:55.000,585.8753,12.543653,76.892106
2023/11/29 11:09:56.000,587.0541,12.543683,76.891797
2023/11/29 11:09:57.000,587.5291,12.543713,76.891488
2023/11/29 11:09:58.000,588.5816,12.543743,76.891185
2023/11/29 11:09:59.000,588.6367,12.543773,76.890884
2023/11/29 11:10:00.000,587.4958,12.543802,76.890585
2023/11/29 11:10:01.000,587.6732,12.543867,76.890287
2023/11/29 11:10:02.000,589.2532,12.543931,76.890003
2023/11/29 11:10:03.000,589.0647,12.543993,76.889728
2023/11/29 11:10:04.000,589.9382,12.544052,76.889464
2023/11/29 11:10:05.000,589.1489,12.544109,76.88921
2023/11/29 11:10:06.000,591.4531,12.544166,76.888955
2023/11/29 11:10:07.000,604.4538,12.544224,76.888696
2023/11/29 11:10:08.000,591.1479,12.544379,76.888458
2023/11/29 11:10:09.000,587.4180,12.544515,76.888205
2023/11/29 11:10:10.000,588.9352,12.544455,76.887878
2023/11/29 11:10:11.000,588.7024,12.544543,76.887598
2023/11/29 11:10:12.000,588.6442,12.544635,76.887323
2023/11/29 11:10:13.000,586.4324,12.544731,76.887041
2023/11/29 11:10:14.000,587.5869,12.544827,76.886759
2023/11/29 11:10:15.000,586.8542,12.544912,76.886461
2023/11/29 11:10:16.000,587.3202,12.544995,76.886168
2023/11/29 11:10:17.000,584.9969,12.545076,76.885868
2023/11/29 11:10:18.000,585.1544,12.545152,76.885553
2023/11/29 11:10:19.000,586.0323,12.545226,76.885243
2023/11/29 11:10:20.000,584.0921,12.545293,76.884935
2023/11/29 11:10:21.000,584.5937,12.54535,76.884625
2023/11/29 11:10:22.000,584.9832,12.545406,76.884318
2023/11/29 11:10:23.000,583.9695,12.545447,76.884007
2023/11/29 11:10:24.000,586.0842,12.545488,76.883692
2023/11/29 11:10:25.000,586.8354,12.54553,76.883374
2023/11/29 11:10:26.000,587.1768,12.545563,76.88306
2023/11/29 11:10:27.000,586.9300,12.545588,76.882748
2023/11/29 11:10:28.000,586.1803,12.545603,76.882443
2023/11/29 11:10:29.000,586.2708,12.545611,76.882139
2023/11/29 11:10:30.000,588.6372,12.545618,76.881837
2023/11/29 11:10:31.000,587.8912,12.545626,76.88154
2023/11/29 11:10:32.000,587.8899,12.545634,76.881237
2023/11/29 11:10:33.000,588.6680,12.545641,76.880937
2023/11/29 11:10:34.000,590.3320,12.545649,76.880644
2023/11/29 11:10:35.000,588.6842,12.545631,76.880352
2023/11/29 11:10:36.000,590.3600,12.545609,76.88005
2023/11/29 11:10:37.000,589.2518,12.545586,76.87974
2023/11/29 11:10:38.000,588.7932,12.545563,76.879428
2023/11/29 11:10:39.000,588.8691,12.545532,76.879111
2023/11/29 11:10:40.000,589.6138,12.545483,76.878788
2023/11/29 11:10:41.000,587.9759,12.545435,76.878466
2023/11/29 11:10:42.000,589.0628,12.545381,76.87814
2023/11/29 11:10:43.000,586.2045,12.545325,76.877812
2023/11/29 11:10:44.000,585.9951,12.545257,76.877483
2023/11/29 11:10:45.000,587.0581,12.545187,76.877146
2023/11/29 11:10:46.000,586.9479,12.545113,76.876808
2023/11/29 11:10:47.000,586.6081,12.54503,76.876466
2023/11/29 11:10:48.000,586.4017,12.544946,76.876123
2023/11/29 11:10:49.000,585.3060,12.544846,76.875777
2023/11/29 11:10:50.000,585.9684,12.544728,76.875427
2023/11/29 11:10:51.000,586.8995,12.544612,76.875081
2023/11/29 11:10:52.000,586.7604,12.544495,76.874735
2023/11/29 11:10:53.000,586.7701,12.544347,76.874389
2023/11/29 11:10:54.000,587.4022,12.544197,76.874042
2023/11/29 11:10:55.000,586.8779,12.544046,76.873693
2023/11/29 11:10:56.000,587.9898,12.543892,76.873349
2023/11/29 11:10:57.000,589.5928,12.543731,76.873009
2023/11/29 11:10:58.000,589.6631,12.543574,76.872675
2023/11/29 11:10:59.000,590.6673,12.543397,76.87235
2023/11/29 11:11:00.000,592.2374,12.543205,76.872043
2023/11/29 11:11:01.000,594.1349,12.543013,76.871734
2023/11/29 11:11:02.000,593.0266,12.542824,76.87143
2023/11/29 11:11:03.000,593.2374,12.54264,76.871129
2023/11/29 11:11:04.000,593.8220,12.542464,76.87084
2023/11/29 11:11:05.000,593.7596,12.542291,76.870563
2023/11/29 11:11:06.000,594.5893,12.542097,76.870311
2023/11/29 11:11:07.000,593.4511,12.541902,76.870058
2023/11/29 11:11:08.000,594.1943,12.541704,76.869805
2023/11/29 11:11:09.000,592.5093,12.541502,76.869557
2023/11/29 11:11:10.000,592.1178,12.541284,76.869319
2023/11/29 11:11:11.000,590.5058,12.541067,76.869083
2023/11/29 11:11:12.000,588.8652,12.540844,76.868841
2023/11/29 11:11:13.000,588.8171,12.540617,76.868594
2023/11/29 11:11:14.000,590.6600,12.540392,76.868357
2023/11/29 11:11:15.000,589.9658,12.540168,76.868129
2023/11/29 11:11:16.000,590.6169,12.53995,76.867908
2023/11/29 11:11:17.000,592.1213,12.539735,76.867691
2023/11/29 11:11:18.000,592.0126,12.539525,76.867483
2023/11/29 11:11:19.000,591.5090,12.539307,76.867277
2023/11/29 11:11:20.000,592.3469,12.539073,76.867086
2023/11/29 11:11:21.000,592.3070,12.538831,76.866895
2023/11/29 11:11:22.000,593.5139,12.53859,76.866719
2023/11/29 11:11:23.000,593.4477,12.538347,76.866541
2023/11/29 11:11:24.000,592.1304,12.538098,76.866359
2023/11/29 11:11:25.000,592.8094,12.537838,76.866178
2023/11/29 11:11:26.000,594.4599,12.53758,76.866007
2023/11/29 11:11:27.000,592.0849,12.537315,76.865833
2023/11/29 11:11:28.000,594.3299,12.537037,76.865654
2023/11/29 11:11:29.000,592.8129,12.536751,76.865487
2023/11/29 11:11:30.000,592.5062,12.536463,76.865319
2023/11/29 11:11:31.000,593.2942,12.536166,76.865148
2023/11/29 11:11:32.000,592.9427,12.535856,76.864991
2023/11/29 11:11:33.000,592.8269,12.535541,76.864831
2023/11/29 11:11:34.000,594.8210,12.535223,76.86467
2023/11/29 11:11:35.000,596.7916,12.534902,76.864515
2023/11/29 11:11:36.000,595.8079,12.534574,76.864382
2023/11/29 11:11:37.000,598.0932,12.534238,76.864251
2023/11/29 11:11:38.000,597.9850,12.533908,76.864126
2023/11/29 11:11:39.000,600.4594,12.533572,76.864
2023/11/29 11:11:40.000,601.3632,12.533235,76.863892
2023/11/29 11:11:41.000,604.3772,12.532907,76.863793
2023/11/29 11:11:42.000,602.9051,12.532581,76.863693
2023/11/29 11:11:43.000,602.3663,12.532267,76.863598
2023/11/29 11:11:44.000,603.8409,12.531964,76.863508
2023/11/29 11:11:45.000,603.8845,12.531679,76.863446
2023/11/29 11:11:46.000,604.1176,12.531391,76.863384
2023/11/29 11:11:47.000,604.3145,12.5311,76.86332
2023/11/29 11:11:48.000,602.9788,12.5308,76.86326
2023/11/29 11:11:49.000,612.7693,12.5305,76.863212
2023/11/29 11:11:50.000,607.4861,12.530201,76.863166
2023/11/29 11:11:51.000,606.9562,12.529882,76.863118
2023/11/29 11:11:52.000,606.2700,12.529571,76.863071
2023/11/29 11:11:53.000,606.8642,12.529266,76.863025
2023/11/29 11:11:54.000,607.3141,12.528961,76.862983
2023/11/29 11:11:55.000,606.9892,12.528656,76.862946
2023/11/29 11:11:56.000,605.5561,12.528349,76.862908
2023/11/29 11:11:57.000,606.5410,12.528035,76.86287
2023/11/29 11:11:58.000,606.7916,12.527717,76.862831
2023/11/29 11:11:59.000,606.6373,12.527391,76.862855
2023/11/29 11:12:00.000,605.3083,12.527075,76.862752
2023/11/29 11:12:01.000,604.8788,12.52675,76.862709
2023/11/29 11:12:02.000,603.7874,12.526433,76.862669
2023/11/29 11:12:03.000,603.3532,12.526125,76.862629
2023/11/29 11:12:04.000,602.1403,12.52582,76.86259
2023/11/29 11:12:05.000,601.8168,12.525521,76.862541
2023/11/29 11:12:06.000,603.3149,12.525209,76.862542
2023/11/29 11:12:07.000,605.2949,12.524914,76.862486
2023/11/29 11:12:08.000,603.7738,12.524618,76.86243
2023/11/29 11:12:09.000,604.5222,12.524324,76.862374
2023/11/29 11:12:10.000,604.1103,12.524055,76.862253
2023/11/29 11:12:11.000,604.7499,12.523783,76.862189
2023/11/29 11:12:12.000,604.7417,12.523515,76.862126
2023/11/29 11:12:13.000,605.1005,12.523247,76.862062
2023/11/29 11:12:14.000,605.1868,12.522968,76.861996
2023/11/29 11:12:15.000,604.8215,12.522684,76.861924
2023/11/29 11:12:16.000,605.3906,12.522393,76.861844
2023/11/29 11:12:17.000,606.5333,12.522098,76.861764
2023/11/29 11:12:18.000,605.8726,12.521799,76.861682
2023/11/29 11:12:19.000,608.1287,12.521494,76.8616
2023/11/29 11:12:20.000,606.9116,12.521197,76.861516
2023/11/29 11:12:21.000,606.8891,12.520916,76.86143
2023/11/29 11:12:22.000,608.1645,12.520649,76.861348
2023/11/29 11:12:23.000,607.6317,12.520388,76.861268
2023/11/29 11:12:24.000,607.5983,12.520132,76.861189
2023/11/29 11:12:25.000,609.5252,12.519874,76.861102
2023/11/29 11:12:26.000,612.2880,12.519628,76.861002
2023/11/29 11:12:27.000,607.7166,12.519382,76.860892
2023/11/29 11:12:28.000,607.8849,12.519128,76.860778
2023/11/29 11:12:29.000,608.5403,12.518892,76.860644
2023/11/29 11:12:30.000,607.5284,12.51866,76.860496
2023/11/29 11:12:31.000,608.9826,12.518429,76.860347
2023/11/29 11:12:32.000,605.6143,12.518195,76.860197
2023/11/29 11:12:33.000,605.9161,12.517961,76.860034
2023/11/29 11:12:34.000,606.8873,12.517761,76.859853
2023/11/29 11:12:35.000,607.3053,12.517554,76.859666
2023/11/29 11:12:36.000,605.7008,12.517346,76.859475
2023/11/29 11:12:37.000,605.2005,12.517139,76.859281
2023/11/29 11:12:38.000,603.1253,12.516947,76.859058
2023/11/29 11:12:39.000,601.9514,12.516768,76.858826
2023/11/29 11:12:40.000,603.8556,12.516589,76.858587
2023/11/29 11:12:41.000,603.4217,12.516414,76.858339
2023/11/29 11:12:42.000,601.8189,12.516251,76.858072
2023/11/29 11:12:43.000,599.7402,12.516088,76.857804
2023/11/29 11:12:44.000,599.8995,12.515921,76.857521
2023/11/29 11:12:45.000,601.0897,12.515766,76.857227
2023/11/29 11:12:46.000,601.1793,12.515609,76.856927
2023/11/29 11:12:47.000,601.3983,12.515449,76.856623
2023/11/29 11:12:48.000,603.6261,12.515287,76.856307
2023/11/29 11:12:49.000,602.4383,12.515137,76.855996
2023/11/29 11:12:50.000,604.3968,12.514985,76.855682
2023/11/29 11:12:51.000,604.3291,12.514841,76.855384
2023/11/29 11:12:52.000,604.6183,12.514705,76.855103
2023/11/29 11:12:53.000,605.7774,12.514576,76.854837
2023/11/29 11:12:54.000,607.8986,12.514454,76.854584
2023/11/29 11:12:55.000,608.7635,12.514337,76.854341
2023/11/29 11:12:56.000,608.0954,12.514223,76.854093
2023/11/29 11:12:57.000,609.8028,12.514106,76.853835
2023/11/29 11:12:58.000,610.4903,12.513992,76.853585
2023/11/29 11:12:59.000,611.9516,12.51388,76.853338
2023/11/29 11:13:00.000,610.2912,12.51377,76.853096
2023/11/29 11:13:01.000,610.9937,12.513659,76.852851
2023/11/29 11:13:02.000,613.3021,12.51355,76.852603
2023/11/29 11:13:03.000,613.3938,12.513443,76.852356
2023/11/29 11:13:04.000,612.9973,12.513335,76.8521
2023/11/29 11:13:05.000,613.0324,12.513228,76.851845
2023/11/29 11:13:06.000,613.8609,12.513122,76.851594
2023/11/29 11:13:07.000,613.0133,12.513017,76.851343
2023/11/29 11:13:08.000,611.3465,12.512916,76.851088
2023/11/29 11:13:09.000,611.2742,12.512818,76.850823
2023/11/29 11:13:10.000,612.2119,12.512719,76.850555
2023/11/29 11:13:11.000,612.3154,12.512618,76.85028
2023/11/29 11:13:12.000,612.7325,12.512515,76.85
2023/11/29 11:13:13.000,610.9670,12.512408,76.849709
2023/11/29 11:13:14.000,610.7810,12.512302,76.849413
2023/11/29 11:13:15.000,609.7356,12.512192,76.849106
2023/11/29 11:13:16.000,609.2083,12.51208,76.848793
2023/11/29 11:13:17.000,609.1117,12.511967,76.848479
2023/11/29 11:13:18.000,609.4484,12.511856,76.84817
2023/11/29 11:13:19.000,607.9025,12.511746,76.847863
2023/11/29 11:13:20.000,607.9049,12.511639,76.847566
2023/11/29 11:13:21.000,608.6694,12.511536,76.847277
2023/11/29 11:13:22.000,609.1165,12.511437,76.847001
2023/11/29 11:13:23.000,606.3155,12.511338,76.846724
2023/11/29 11:13:24.000,606.4874,12.511235,76.846439
2023/11/29 11:13:25.000,608.2694,12.511132,76.846151
2023/11/29 11:13:26.000,608.6371,12.511027,76.84586
2023/11/29 11:13:27.000,608.4619,12.510923,76.84557
2023/11/29 11:13:28.000,608.5076,12.510818,76.845275
2023/11/29 11:13:29.000,609.4322,12.51071,76.844975
2023/11/29 11:13:30.000,609.2569,12.510601,76.844671
2023/11/29 11:13:31.000,608.5225,12.510489,76.84436
2023/11/29 11:13:32.000,609.6095,12.510377,76.844048
2023/11/29 11:13:33.000,610.2611,12.510265,76.843735
2023/11/29 11:13:34.000,610.1923,12.51015,76.843415
2023/11/29 11:13:35.000,612.0117,12.510035,76.843094
2023/11/29 11:13:36.000,611.8376,12.509918,76.842767
2023/11/29 11:13:37.000,613.6148,12.509797,76.842431
2023/11/29 11:13:38.000,612.6817,12.509679,76.842103
2023/11/29 11:13:39.000,614.3289,12.509557,76.841762
2023/11/29 11:13:40.000,613.3214,12.509433,76.841421
2023/11/29 11:13:41.000,615.3631,12.509296,76.841081
